Latitude,Longitude,Crash Type
35.67335,-88.81516,Property Damage
35.64288,-88.81525,Property Damage
35.62521,-88.81525,Property Damage
35.71976,-88.81534,Property Damage
35.5749,-88.81534,Property Damage
35.66206,-88.81535,Property Damage
35.56692,-88.81538,Property Damage
35.60452,-88.8154,Property Damage
35.60461,-88.81544,Property Damage
35.60464,-88.81547,Property Damage
35.71714,-88.81552,Property Damage
35.64916,-88.81565,Property Damage
35.67316,-88.8157,Property Damage
35.673,-88.8157,Property Damage
35.67325,-88.81573,Property Damage
35.55205,-88.81576,Property Damage
35.57491,-88.81579,Property Damage
35.66743,-88.81584,Property Damage
35.61242,-88.81587,Property Damage
35.66072,-88.81596,Property Damage
35.68784,-88.81601,Property Damage
35.54401,-88.81601,Property Damage
35.69499,-88.81611,Property Damage
35.69501,-88.81613,Property Damage
35.67283,-88.81613,Property Damage
35.62358,-88.81623,Property Damage
35.57495,-88.81628,Property Damage
35.65988,-88.81635,Property Damage
35.65963,-88.81647,Property Damage
35.71937,-88.8165,Property Damage
35.62387,-88.8165,Property Damage
35.6926,-88.81652,Property Damage
35.57491,-88.81655,Property Damage
35.68999,-88.8166,Property Damage
35.64199,-88.81665,Property Damage
35.77805,-88.81671,Property Damage
35.62809,-88.81684,Property Damage
35.77795,-88.81689,Property Damage
35.62528,-88.81692,Property Damage
35.67559,-88.81694,Property Damage
35.609,-88.81702,Property Damage
35.64871,-88.81703,Property Damage
35.60904,-88.81703,Property Damage
35.70189,-88.81705,Property Damage
35.67277,-88.81707,Property Damage
35.67756,-88.81711,Property Damage
35.6487,-88.81713,Property Damage
35.64866,-88.81714,Property Damage
35.64567,-88.81716,Property Damage
35.70791,-88.81718,Property Damage
35.6151,-88.81718,Property Damage
35.57498,-88.81718,Property Damage
35.67748,-88.8172,Property Damage
35.57593,-88.81722,Property Damage
35.65805,-88.81723,Property Damage
35.61378,-88.81724,Property Damage
35.6126,-88.81724,Property Damage
35.65804,-88.81725,Property Damage
35.63507,-88.81726,Property Damage
35.613,-88.81728,Property Damage
35.65795,-88.81729,Property Damage
35.6126,-88.81729,Property Damage
35.61258,-88.81729,Property Damage
35.61257,-88.81729,Property Damage
35.6126,-88.8173,Property Damage
35.6126,-88.81731,Property Damage
35.61259,-88.81731,Property Damage
35.61257,-88.81731,Property Damage
35.61204,-88.81731,Property Damage
35.61179,-88.81732,Property Damage
35.61987,-88.81734,Property Damage
35.6126,-88.81734,Property Damage
35.6126,-88.81735,Property Damage
35.61176,-88.81736,Property Damage
35.61259,-88.81744,Property Damage
35.67701,-88.81747,Property Damage
35.61177,-88.81748,Property Damage
35.61178,-88.81749,Property Damage
35.70569,-88.81751,Property Damage
35.70555,-88.81752,Property Damage
35.60969,-88.81755,Property Damage
35.61,-88.81761,Property Damage
35.70455,-88.81766,Property Damage
35.67671,-88.81766,Property Damage
35.63003,-88.81769,Property Damage
35.65722,-88.8177,Property Damage
35.6143,-88.81771,Property Damage
35.60995,-88.81776,Property Damage
35.6126,-88.8178,Property Damage
35.61263,-88.81783,Property Damage
35.70207,-88.81785,Property Damage
35.62812,-88.81789,Property Damage
35.61023,-88.818,Property Damage
35.61734,-88.81807,Property Damage
35.6568,-88.81809,Property Damage
35.61033,-88.81813,Property Damage
35.61544,-88.81817,Property Damage
35.61432,-88.81817,Property Damage
35.61553,-88.81818,Property Damage
35.61546,-88.81818,Property Damage
35.61423,-88.81824,Property Damage
35.61337,-88.81827,Property Damage
35.63512,-88.81831,Property Damage
35.61265,-88.81831,Property Damage
35.61262,-88.81831,Property Damage
35.61259,-88.81831,Property Damage
35.61258,-88.81831,Property Damage
35.61059,-88.81831,Property Damage
35.68688,-88.81834,Property Damage
35.6118,-88.81835,Property Damage
35.61179,-88.81835,Property Damage
35.61265,-88.81836,Property Damage
35.64861,-88.81838,Property Damage
35.61346,-88.81845,Property Damage
35.63512,-88.81853,Property Damage
35.63378,-88.81855,Property Damage
35.65639,-88.81857,Property Damage
35.63348,-88.81857,Property Damage
35.63342,-88.81857,Property Damage
35.63339,-88.81857,Property Damage
35.63337,-88.81857,Property Damage
35.61266,-88.81857,Property Damage
35.6118,-88.81857,Property Damage
35.63325,-88.81858,Property Damage
35.63313,-88.81858,Property Damage
35.63304,-88.81859,Property Damage
35.6336,-88.8186,Property Damage
35.61266,-88.8186,Property Damage
35.63294,-88.81861,Property Damage
35.63273,-88.81861,Property Damage
35.61345,-88.81861,Property Damage
35.61344,-88.81862,Property Damage
35.6315,-88.81864,Property Damage
35.63147,-88.81864,Property Damage
35.61344,-88.81864,Property Damage
35.64365,-88.81865,Property Damage
35.61181,-88.81865,Property Damage
35.63434,-88.81866,Property Damage
35.63167,-88.81866,Property Damage
35.63165,-88.81866,Property Damage
35.67274,-88.81867,Property Damage
35.63167,-88.81867,Property Damage
35.63124,-88.81867,Property Damage
35.63045,-88.81868,Property Damage
35.63072,-88.81869,Property Damage
35.61267,-88.81869,Property Damage
35.61266,-88.81869,Property Damage
35.5503,-88.81869,Property Damage
35.68685,-88.8187,Property Damage
35.46076,-88.8187,Property Damage
35.63067,-88.81871,Property Damage
35.62978,-88.81873,Property Damage
35.62895,-88.81876,Property Damage
35.62829,-88.81877,Property Damage
35.61181,-88.81877,Property Damage
35.62818,-88.81878,Property Damage
35.61706,-88.81878,Property Damage
35.62812,-88.81879,Property Damage
35.62811,-88.81879,Property Damage
35.62825,-88.8188,Property Damage
35.46073,-88.8188,Property Damage
35.63453,-88.81881,Property Damage
35.62814,-88.81881,Property Damage
35.62813,-88.81881,Property Damage
35.6281,-88.81881,Property Damage
35.61182,-88.81882,Property Damage
35.62789,-88.81883,Property Damage
35.61121,-88.81883,Property Damage
35.62708,-88.81885,Property Damage
35.62681,-88.81886,Property Damage
35.61346,-88.81887,Property Damage
35.62649,-88.81888,Property Damage
35.62808,-88.8189,Property Damage
35.62613,-88.8189,Property Damage
35.62611,-88.8189,Property Damage
35.62609,-88.8189,Property Damage
35.6113,-88.8189,Property Damage
35.65558,-88.81891,Property Damage
35.62611,-88.81891,Property Damage
35.62524,-88.81893,Property Damage
35.61266,-88.81894,Property Damage
35.62532,-88.81896,Property Damage
35.62529,-88.81896,Property Damage
35.63475,-88.81897,Property Damage
35.62598,-88.81897,Property Damage
35.62461,-88.81897,Property Damage
35.61516,-88.81899,Property Damage
35.61264,-88.81899,Property Damage
35.61141,-88.81899,Property Damage
35.62609,-88.819,Property Damage
35.6197,-88.819,Property Damage
35.62404,-88.81901,Property Damage
35.62424,-88.81902,Property Damage
35.62391,-88.81902,Property Damage
35.61143,-88.81902,Property Damage
35.62394,-88.81903,Property Damage
35.62345,-88.81905,Property Damage
35.62256,-88.81905,Property Damage
35.61965,-88.81905,Property Damage
35.61148,-88.81905,Property Damage
35.57101,-88.81905,Property Damage
35.61968,-88.81909,Property Damage
35.62708,-88.8191,Property Damage
35.6197,-88.8191,Property Damage
35.62406,-88.81911,Property Damage
35.6226,-88.81911,Property Damage
35.62406,-88.81912,Property Damage
35.62224,-88.81912,Property Damage
35.61981,-88.81913,Property Damage
35.61182,-88.81913,Property Damage
35.62176,-88.81914,Property Damage
35.62176,-88.81915,Property Damage
35.61987,-88.81916,Property Damage
35.61151,-88.81916,Property Damage
35.57502,-88.81919,Property Damage
35.62179,-88.8192,Property Damage
35.61165,-88.8192,Property Damage
35.62056,-88.81921,Property Damage
35.6197,-88.81921,Property Damage
35.61167,-88.81922,Property Damage
35.61168,-88.81923,Property Damage
35.64388,-88.81924,Property Damage
35.6197,-88.81924,Property Damage
35.57514,-88.81924,Property Damage
35.63497,-88.81925,Property Damage
35.63373,-88.81925,Property Damage
35.62015,-88.81925,Property Damage
35.61169,-88.81925,Property Damage
35.77655,-88.81926,Property Damage
35.63664,-88.81927,Property Damage
35.61969,-88.81927,Property Damage
35.635,-88.81929,Property Damage
35.61175,-88.81929,Property Damage
35.61956,-88.81931,Property Damage
35.61592,-88.81931,Property Damage
35.61185,-88.81931,Property Damage
35.63511,-88.81932,Property Damage
35.61822,-88.81933,Property Damage
35.61534,-88.81933,Property Damage
35.61517,-88.81933,Property Damage
35.61799,-88.81934,Property Damage
35.61685,-88.81934,Property Damage
35.61944,-88.81935,Property Damage
35.617,-88.81935,Property Damage
35.61692,-88.81935,Property Damage
35.61688,-88.81935,Property Damage
35.61519,-88.81935,Property Damage
35.61517,-88.81935,Property Damage
35.61348,-88.81935,Property Damage
35.61183,-88.81935,Property Damage
35.61181,-88.81935,Property Damage
35.61493,-88.81936,Property Damage
35.61184,-88.81936,Property Damage
35.61183,-88.81936,Property Damage
35.63507,-88.81937,Property Damage
35.61433,-88.81937,Property Damage
35.61432,-88.81937,Property Damage
35.61185,-88.81937,Property Damage
35.61184,-88.81937,Property Damage
35.6142,-88.81938,Property Damage
35.6134,-88.81938,Property Damage
35.61267,-88.81938,Property Damage
35.61185,-88.81938,Property Damage
35.61434,-88.81939,Property Damage
35.61432,-88.81939,Property Damage
35.61418,-88.81939,Property Damage
35.61393,-88.81939,Property Damage
35.61185,-88.81939,Property Damage
35.6351,-88.8194,Property Damage
35.61688,-88.8194,Property Damage
35.61446,-88.8194,Property Damage
35.61404,-88.8194,Property Damage
35.61188,-88.8194,Property Damage
35.61187,-88.8194,Property Damage
35.61185,-88.8194,Property Damage
35.6351,-88.81941,Property Damage
35.61432,-88.81941,Property Damage
35.61425,-88.81941,Property Damage
35.61363,-88.81941,Property Damage
35.61355,-88.81941,Property Damage
35.62406,-88.81942,Property Damage
35.61185,-88.81942,Property Damage
35.61959,-88.81943,Property Damage
35.61549,-88.81943,Property Damage
35.61321,-88.81943,Property Damage
35.61267,-88.81943,Property Damage
35.69505,-88.81944,Property Damage
35.63512,-88.81944,Property Damage
35.61268,-88.81945,Property Damage
35.61267,-88.81945,Property Damage
35.61265,-88.81945,Property Damage
35.63512,-88.81946,Property Damage
35.61433,-88.81946,Property Damage
35.61264,-88.81946,Property Damage
35.61185,-88.81946,Property Damage
35.61267,-88.81947,Property Damage
35.61185,-88.81947,Property Damage
35.61267,-88.81948,Property Damage
35.61264,-88.81948,Property Damage
35.61185,-88.81948,Property Damage
35.64862,-88.81949,Property Damage
35.61185,-88.81949,Property Damage
35.61227,-88.8195,Property Damage
35.61184,-88.8195,Property Damage
35.61973,-88.81952,Property Damage
35.61954,-88.81952,Property Damage
35.61185,-88.81952,Property Damage
35.61184,-88.81952,Property Damage
35.61184,-88.81953,Property Damage
35.61433,-88.81954,Property Damage
35.61183,-88.81956,Property Damage
35.61252,-88.81959,Property Damage
35.61181,-88.81959,Property Damage
35.63526,-88.81969,Property Damage
35.61268,-88.81978,Property Damage
35.68798,-88.81981,Property Damage
35.63861,-88.81981,Property Damage
35.63375,-88.81987,Property Damage
35.63546,-88.81988,Property Damage
35.63905,-88.81989,Property Damage
35.61436,-88.8199,Property Damage
35.61436,-88.81993,Property Damage
35.61186,-88.81994,Property Damage
35.61186,-88.81997,Property Damage
35.61788,-88.82003,Property Damage
35.65297,-88.82006,Property Damage
35.65292,-88.82007,Property Damage
35.61268,-88.82007,Property Damage
35.61268,-88.82011,Property Damage
35.65281,-88.82013,Property Damage
35.61726,-88.82014,Property Damage
35.63567,-88.82015,Property Damage
35.63571,-88.8202,Property Damage
35.57898,-88.8202,Property Damage
35.61184,-88.82024,Property Damage
35.61666,-88.82025,Property Damage
35.61268,-88.82025,Property Damage
35.67818,-88.82032,Property Damage
35.61267,-88.82032,Property Damage
35.64879,-88.82034,Property Damage
35.61506,-88.82035,Property Damage
35.61438,-88.82036,Property Damage
35.61438,-88.82038,Property Damage
35.61268,-88.82038,Property Damage
35.63171,-88.82039,Property Damage
35.67786,-88.82041,Property Damage
35.61441,-88.82041,Property Damage
35.61271,-88.82043,Property Damage
35.61267,-88.82043,Property Damage
35.61438,-88.82044,Property Damage
35.61266,-88.82044,Property Damage
35.61305,-88.82045,Property Damage
35.61266,-88.82045,Property Damage
35.61188,-88.82046,Property Damage
35.61272,-88.82047,Property Damage
35.61265,-88.82047,Property Damage
35.63734,-88.82048,Property Damage
35.61265,-88.82048,Property Damage
35.6119,-88.82049,Property Damage
35.61265,-88.8205,Property Damage
35.61264,-88.8205,Property Damage
35.61263,-88.8205,Property Damage
35.6119,-88.82052,Property Damage
35.67497,-88.82059,Property Damage
35.63599,-88.82059,Property Damage
35.63597,-88.82059,Property Damage
35.61268,-88.82059,Property Damage
35.65159,-88.8206,Property Damage
35.70089,-88.82064,Property Damage
35.69527,-88.82065,Property Damage
35.61262,-88.82065,Property Damage
35.62316,-88.82067,Property Damage
35.61438,-88.82067,Property Damage
35.61261,-88.82067,Property Damage
35.67215,-88.82068,Property Damage
35.63605,-88.82071,Property Damage
35.64882,-88.82072,Property Damage
35.64882,-88.82074,Property Damage
35.69532,-88.82075,Property Damage
35.62139,-88.82075,Property Damage
35.6126,-88.82076,Property Damage
35.61206,-88.82077,Property Damage
35.64883,-88.82085,Property Damage
35.63612,-88.82087,Property Damage
35.61257,-88.82089,Property Damage
35.5697,-88.82089,Property Damage
35.61215,-88.8209,Property Damage
35.65063,-88.82094,Property Damage
35.6144,-88.82094,Property Damage
35.54889,-88.82099,Property Damage
35.61222,-88.82102,Property Damage
35.66746,-88.82103,Property Damage
35.67209,-88.82104,Property Damage
35.69896,-88.82106,Property Damage
35.64885,-88.82108,Property Damage
35.64885,-88.82111,Property Damage
35.70909,-88.82114,Property Damage
35.6144,-88.82114,Property Damage
35.63626,-88.82117,Property Damage
35.57949,-88.82118,Property Damage
35.63627,-88.8212,Property Damage
35.61233,-88.82123,Property Damage
35.57296,-88.82125,Property Damage
35.64887,-88.82126,Property Damage
35.62176,-88.82126,Property Damage
35.57821,-88.82126,Property Damage
35.64887,-88.82127,Property Damage
35.62609,-88.8213,Property Damage
35.61523,-88.8213,Property Damage
35.63517,-88.82131,Property Damage
35.57688,-88.82133,Property Damage
35.63631,-88.82134,Property Damage
35.57646,-88.82135,Property Damage
35.61255,-88.82139,Property Damage
35.61255,-88.8214,Property Damage
35.57071,-88.8214,Property Damage
35.64908,-88.82143,Property Damage
35.57587,-88.82143,Property Damage
35.56971,-88.82145,Property Damage
35.56971,-88.82146,Property Damage
35.63518,-88.82147,Property Damage
35.64915,-88.82148,Property Damage
35.63641,-88.82148,Property Damage
35.63517,-88.82148,Property Damage
35.63508,-88.82148,Property Damage
35.64888,-88.82149,Property Damage
35.66747,-88.82153,Property Damage
35.64889,-88.82153,Property Damage
35.61969,-88.82154,Property Damage
35.56323,-88.82154,Property Damage
35.64893,-88.82155,Property Damage
35.6489,-88.82156,Property Damage
35.64889,-88.82156,Property Damage
35.64889,-88.82157,Property Damage
35.63645,-88.82157,Property Damage
35.64889,-88.82159,Property Damage
